,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
85,5639,8.992991667822222,-9.040518842914508,-0.0475271750922861,"(-22.212008, -8.65422, 29.367401, -0.9900685, -0.053184263, -0.11508985, -0.060746714)",0.083,12.183,39.942,0.047,453,0.0,rank_85_index_4
86,12724,9.371330885764076,-8.87289571670065,0.4984351690634252,"(-36.04674, 12.744339, 1.5707451, -0.14637871, -0.36873624, 0.63129306, 0.66639024)",0.0,12.006,19.766,0.057,77,0.0,rank_86_index_6
87,1222,6.210348090123721,-11.01320769633223,-4.80285960620851,"(-32.425404, -5.783379, 13.912083, 0.023292424, -0.7138241, -0.559331, 0.42078674)",0.167,6.424,21.006,0.12,312,0.0,rank_87_index_110
88,14422,-6.854001787672463,-17.17882015936478,-24.03282194703724,"(-33.151764, -3.7452526, 15.216068, 0.84001654, -0.288031, -0.45205835, 0.08398633)",0.5,5.776,20.37,0.237,325,0.1,rank_88_index_6
89,13137,6.85297067755662,-20.20843908177065,-13.35546840421403,"(-38.61395, -5.25452, -7.5763035, 0.64788353, 0.47588313, -0.36250177, -0.4715663)",0.083,12.161,27.469,0.062,223,0.0,rank_89_index_8
90,11710,-30.1639962449971,-41.42565332372819,-71.58964956872529,"(-31.056162, -10.431406, -4.360287, 0.21964586, 0.61036605, 0.737245, -0.18888843)",0.333,7.275,28.61,0.152,38,0.0,rank_90_index_0
91,18313,9.290017013540506,-8.9101783089477,0.3798387045928066,"(-39.813408, -4.799436, 9.473882, -0.5991147, -0.121597916, 0.7577338, 0.22828738)",0.0,11.184,21.403,0.051,135,0.0,rank_91_index_1652
92,14772,9.06161329366134,-10.197692193055667,-1.1360788993943274,"(-30.095125, -17.647629, -0.83013594, 0.121589094, 0.5061735, 0.848005, -0.099458605)",0.0,7.667,32.712,0.033,261,0.0,rank_92_index_1
93,2550,5.349508383544627,-23.06626554033603,-17.716757156791402,"(-22.19925, -14.014801, 20.645542, -0.24806587, -0.60528034, -0.5652115, 0.5026281)",0.083,10.831,35.556,0.052,709,0.0,rank_93_index_230
94,8328,-7.746509205335467,-13.861224557287937,-21.607733762623404,"(-35.9755, -3.8987992, 2.8886428, -0.20851588, -0.71162367, -0.54162234, 0.39592695)",0.167,7.282,20.74,0.117,110,0.0,rank_94_index_7
95,22403,1.67683493515643,-17.463846573735626,-15.787011638579196,"(-22.367891, 2.8082993, 29.244884, 0.8497088, -0.15965922, 0.4001912, -0.30389294)",0.083,11.693,36.85,0.05,449,0.0,rank_95_index_8
96,20505,8.985115062129813,-9.32835191445482,-0.3432368523250062,"(-38.033478, 8.981691, 1.1334654, 0.25749275, 0.87223184, -0.25087678, -0.33161733)",0.083,11.225,19.355,0.088,213,0.0,rank_96_index_1849
97,14135,-28.91191651017411,-17.87553386798795,-46.78745037816206,"(-31.974802, -7.269735, -5.591256, 0.3265933, 0.6724937, 0.6480945, -0.14513008)",0.333,7.96,27.673,0.151,457,0.0,rank_97_index_7
98,14922,7.023931766770994,-14.807537333197573,-7.783605566426578,"(-38.430668, -5.7130995, -0.8390566, -0.7996718, -0.24727874, 0.39888737, 0.37452254)",0.083,10.501,24.447,0.07,42,0.0,rank_98_index_6
99,23055,6.33557322185488,-27.690475941363363,-21.354902719508484,"(-37.3131, 9.669278, 3.045607, 0.3990763, 0.77135736, -0.42347986, -0.2577029)",0.083,12.614,20.875,0.08,637,0.0,rank_99_index_1
100,7653,9.247021947914416,-10.414380531360212,-1.167358583445795,"(-34.46679, -7.6702213, 10.044246, 0.5824221, 0.7347489, 0.29077458, -0.19073214)",0.0,11.971,27.082,0.035,-1,0.010775862068965518,rank_100_index_8
