,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
56,2830,-11.67437176587379,-28.19817588020047,-39.87254764607426,"(-7.111607, 37.403706, -18.115742, 0.3467998, 0.012427643, 0.9377417, -0.01469381)",0.0,12.641,24.952,0.039,748,0.0,rank_56_index_7
57,4790,10.338579222274957,-2.5484245592951247,7.79015466297983,"(-6.39248, 42.65128, -9.246601, 0.7704377, -0.3807212, 0.2997104, 0.41430765)",0.0,10.543,30.032,0.031,334,0.0,rank_57_index_9
58,18683,9.371985232816424,-2.774291205478459,6.597694027337964,"(-8.327142, 38.324142, -7.2656255, 0.8029057, -0.2594746, -0.5317941, -0.072183825)",0.146,6.891,26.345,0.095,60,0.0,rank_58_index_0
59,16943,12.092154756754484,-1.1163840611831333,10.97577069557135,"(-7.4732604, 37.325893, -22.420149, -0.16221997, -0.08638456, -0.949683, -0.25362292)",0.024,11.609,23.96,0.051,406,0.0,rank_59_index_6
60,20320,12.401397737945851,-1.4271893316489983,10.974208406296857,"(-11.601328, 34.86211, -25.560282, 0.045687698, 0.48532236, -0.8731305, 0.0042497013)",0.0,12.001,20.255,0.055,308,0.0,rank_60_index_2
61,682,12.396639982829944,-1.9177584243514008,10.478881558478545,"(-18.36078, 22.393969, -35.44067, 0.1971757, -0.5341046, -0.78295434, 0.2506722)",0.146,5.793,17.375,0.134,832,0.0,rank_61_index_5
62,8583,-20.942792668348044,-11.907800771776532,-32.85059344012458,"(-9.58829, 33.36497, -23.838154, 0.32291594, -0.7727008, 0.5461798, 0.018614158)",0.0,10.638,18.285,0.066,297,0.0,rank_62_index_2
63,12819,12.348863444092082,-1.2244280608429925,11.12443538324909,"(-16.233974, 34.465332, 0.87911785, 0.7533865, -0.14810638, 0.16014521, 0.62034416)",0.0,12.35,35.806,0.023,181,0.0,rank_63_index_0
64,6535,12.20486958478216,-1.1596942874800256,11.045175297302135,"(-4.8188553, 33.48391, -24.66415, -0.563009, 0.6923946, -0.25390187, 0.3730207)",0.0,9.721,19.554,0.061,109,0.0,rank_64_index_10
65,24162,11.79427526202926,-1.0808118110370462,10.713463450992217,"(-19.365656, 35.02696, 1.1589421, -0.806299, 0.02430199, -0.15467834, -0.5704087)",0.0,13.7,37.516,0.02,161,0.0,rank_65_index_2
66,20100,7.368212081638085,-13.260934908565872,-5.892722826927787,"(-7.590852, 29.45786, -30.793509, 0.44871742, -0.8422584, 0.2367213, -0.18225394)",0.0,9.072,16.593,0.078,192,0.0,rank_66_index_2
67,4845,12.305888189519363,-0.9498792745181516,11.356008915001214,"(-7.0163536, 38.037056, -23.014645, 0.56227195, -0.49473175, -0.65830195, 0.07569225)",0.195,4.945,12.75,0.196,201,0.0,rank_67_index_10
