,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
89,12840,7.488157462397957,-25.02634511932707,-17.53818765692911,"(-19.747606, 0.8582039, 32.882946, -0.65080035, -0.25859252, 0.18006031, 0.6907729)",0.0,11.105,29.693,0.031,496,0.0,rank_89_index_5
90,1261,6.610312851305199,-39.03496746560802,-32.424654614302824,"(-23.125254, 8.781907, 32.191257, 0.7766152, 0.083302446, -0.16011569, -0.60356647)",0.08,8.921,36.677,0.053,674,0.0,rank_90_index_114
91,6606,7.9170992732894225,-15.3706723117348,-7.453573038445378,"(-33.582493, 5.3486786, 24.861877, 0.59628624, 0.41393402, -0.44687635, -0.5228794)",0.04,10.278,21.796,0.064,250,0.0,rank_91_index_0
92,16377,8.682138052552162,-24.69467397404984,-16.01253592149768,"(-25.279232, 10.095566, 29.563059, 0.85134846, 0.037428148, -0.30000126, -0.42872402)",0.12,7.216,28.351,0.081,500,0.0,rank_92_index_6
93,19187,4.766137496246465,-25.397349872348368,-20.631212376101903,"(-21.237915, -0.613173, 31.49763, 0.55807054, 0.35135368, -0.22040996, -0.7186983)",0.0,12.06,27.667,0.034,418,0.0,rank_93_index_9
94,10620,3.19157526070272,-37.60328375759319,-34.41170849689047,"(-27.321657, 4.2112317, 28.316044, -0.69150794, -0.38485777, 0.09393486, 0.60405105)",0.12,10.424,39.567,0.061,248,0.0,rank_94_index_8
95,15777,8.623806697282268,-20.620009951115783,-11.996203253833515,"(-30.428421, 4.5759335, 28.703388, -0.8509593, -0.26160696, 0.25788406, 0.3754012)",0.12,7.552,28.699,0.08,427,0.0,rank_95_index_7
96,10933,1.7509194256754022,-28.86642800676118,-27.115508581085777,"(-35.35844, 2.4006155, 21.833641, 0.44297794, 0.59580564, -0.21245006, -0.6353356)",0.08,12.081,34.542,0.051,540,0.0,rank_96_index_9
97,17404,5.784790915675359,-19.45053007267235,-13.665739156996992,"(-26.140278, 1.9010139, 28.821535, -0.90427464, -0.19001463, 0.24784596, 0.29112568)",0.16,6.538,25.581,0.103,460,0.0,rank_97_index_3
98,15240,-29.09572936755268,-85.93807028598397,-115.03379965353663,"(-26.558485, 5.369872, 28.236841, -0.16992784, -0.40035865, 0.0981507, 0.89510006)",0.08,12.626,32.676,0.052,370,0.0,rank_98_index_2
99,9568,-0.9358289483351356,-43.792495542934326,-44.72832449126946,"(-25.834637, 10.173882, 28.686617, -0.47012618, -0.2335654, 0.34208673, 0.7793621)",0.08,11.338,27.321,0.062,350,0.0,rank_99_index_8
100,4085,-27.12647442910893,-21.959388930441506,-49.08586335955045,"(-29.092812, 3.8006346, 22.999212, 0.8328226, -0.071915805, -0.3427242, 0.42868957)",0.52,3.219,6.812,0.436,221,0.7619047619047619,rank_100_index_3
