,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
16,9003,-6.218093192823613,-21.39337566073773,-27.611468853561345,"(-42.460224, 2.2847507, -2.5188608, -0.7265513, 0.1988867, -0.653622, -0.07311453)",0.0,5.347,25.3,0.058,730,0.0,rank_16_index_4
17,762,2.961748655728112,-27.69217342283441,-24.730424767106303,"(-16.69352, -20.165987, 33.826206, 0.17431574, -0.8880884, 0.3975033, 0.15134172)",0.0,7.923,34.477,0.031,560,0.0,rank_17_index_4
18,21590,-23.484805851593627,-31.173421211127323,-54.65822706272096,"(-40.17013, -4.96521, 3.0578144, 0.40754446, 0.29263446, -0.035365853, 0.86430424)",0.118,9.395,31.436,0.07,104,0.0,rank_18_index_4
19,16559,3.175369439137846,-27.618224477931317,-24.442855038793468,"(-14.102836, 4.089145, 46.110954, -0.6238621, -0.4499155, 0.6389623, -0.009962229)",0.0,10.588,45.837,0.018,1046,0.0,rank_19_index_8
20,27033,3.5228978951479064,-24.69882598505901,-21.1759280899111,"(-33.608143, -10.329916, 21.941654, 0.70686173, -0.07106026, 0.51050377, 0.48444074)",0.0,9.427,42.719,0.021,1064,0.0,rank_20_index_5
21,26883,-3.241118668052298,-28.19053602931284,-31.43165469736514,"(-37.72559, -13.056895, -0.15665051, 0.33552995, 0.102649316, 0.077259496, 0.93322766)",0.0,8.842,34.844,0.028,263,0.0,rank_21_index_10
22,8090,-13.794314174186546,-32.58151245688692,-46.375826631073465,"(-40.099724, -10.581492, 4.472478, -0.44525087, -0.29318857, -0.4162076, -0.7365891)",0.0,7.446,17.409,0.077,1623,0.0,rank_22_index_3
23,23150,-9.298801095644343,-34.850930649184505,-44.14973174482885,"(-29.646557, -21.709461, 2.6730988, 0.03108766, -0.23155138, 0.21955313, 0.9472138)",0.0,9.813,49.382,0.017,284,0.0,rank_23_index_10
24,5291,-19.42874014387666,-34.68742031832693,-54.11616046220359,"(-27.689602, -16.466057, 18.118969, -0.67863053, 0.18048492, -0.61442256, -0.3596814)",0.0,8.494,39.376,0.025,687,0.0,rank_24_index_2
25,24910,3.30389254465263,-25.87572243551569,-22.57182989086306,"(-19.291264, -18.774239, 31.126362, 0.19298908, -0.93183804, 0.2972991, 0.07775843)",0.0,8.91,38.469,0.025,1121,0.0,rank_25_index_2
