,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
56,3389,10.73584323508934,-11.020891669203762,-0.2850484341144206,"(-39.47233, 1.8852342, -0.7975174, -0.03268399, 0.9117166, 0.10912271, -0.39471123)",0.0,7.838,35.815,0.03,-1,0.009518143961927425,rank_56_index_4
57,6152,9.970734651410623,-9.358000518713029,0.6127341326975984,"(-41.611904, 8.561446, 4.914489, -0.3360681, 0.8498593, 0.16003409, -0.37307724)",0.0,9.944,37.169,0.024,134,0.0,rank_57_index_3
58,16289,6.5487060151164895,-14.75706883442119,-8.2083628193047,"(-15.067752, 7.5515194, 38.005993, 0.5406219, -0.17662752, -0.042248238, 0.82142913)",0.0,9.918,29.624,0.033,1458,0.0,rank_58_index_6
59,14200,10.417284922240846,-9.86389774782094,0.5533871744199068,"(-20.354921, -10.489921, 31.068975, -0.97059214, -0.21676221, 0.022031296, 0.10237042)",0.125,3.705,19.028,0.144,1232,0.0,rank_59_index_3
60,12547,10.27460207164583,-9.1922500952935,1.0823519763523315,"(-14.459934, 11.474252, 37.2314, 0.87707174, 0.028881708, -0.24635816, -0.41136202)",0.125,3.985,9.643,0.229,567,0.0,rank_60_index_1131
61,19409,8.801281985751205,-10.54744951446252,-1.7461675287113163,"(-15.006274, -9.989617, 30.616343, 0.99035746, 0.1376493, 0.01070276, -0.011412865)",0.125,4.669,20.558,0.122,1217,0.0,rank_61_index_7
62,1233,6.529664999239439,-11.91659299610393,-5.3869279968644905,"(-19.617044, 6.1014795, 36.92228, 0.5824493, -0.40503123, 0.11169409, 0.69586414)",0.125,11.306,29.892,0.072,1184,0.0,rank_62_index_1
63,13814,10.703506514151478,-10.183076323558078,0.5204301905933999,"(-21.016418, 11.629091, 35.964336, 0.5607674, -0.32498524, 0.06722681, 0.7585547)",0.0,9.982,25.698,0.04,1998,0.0,rank_63_index_6
64,8127,10.638257313643006,-9.228134900093718,1.4101224135492885,"(-33.226055, -5.822068, 18.327183, 0.5419408, -0.25039583, -0.4921543, 0.63355064)",0.0,9.718,32.866,0.029,91,0.0,rank_64_index_3
65,5224,8.018661879893898,-8.638802161070178,-0.6201402811762797,"(-38.243263, -4.1226397, 0.5491727, 0.5820473, 0.5109151, -0.563682, -0.2871401)",0.0,4.315,9.916,0.177,469,0.0,rank_65_index_9
66,18428,10.243648853945398,-9.900706726951253,0.3429421269941457,"(-21.953508, -9.009681, 32.843555, 0.97908807, 0.081075855, -0.108024776, 0.15213145)",0.125,5.809,18.402,0.121,1379,0.0,rank_66_index_4
67,1195,-11.67762088371888,-18.794602376713733,-30.472223260432614,"(-35.0137, -7.19677, 17.251606, 0.44688845, -0.47441855, -0.6376742, 0.4105964)",0.0,11.19,46.695,0.017,941,0.0,rank_67_index_7
68,3616,10.665216131886138,-10.421339437524155,0.2438766943619832,"(-24.12314, 5.6066756, 33.748474, -0.880567, 0.20436934, 0.17488177, 0.39019403)",0.375,5.051,34.071,0.172,1111,0.0,rank_68_index_8
69,15658,8.64271633563997,-10.023308761837336,-1.3805924261973672,"(-34.844128, -11.6891985, 4.4657817, -0.044104803, -0.7213377, -0.19662724, 0.6626194)",0.0,7.757,26.415,0.043,1151,0.0,rank_69_index_9
70,18307,9.501571408595924,-9.696653563312523,-0.1950821547165979,"(-38.426384, -1.4036062, -5.497571, 0.24852553, 0.9175777, 0.033130813, -0.3085267)",0.0,7.232,37.297,0.03,393,0.0,rank_70_index_4
71,9939,7.761917041361328,-14.874794897668274,-7.1128778563069455,"(-29.693947, -0.2660348, 28.832952, -0.8052546, 0.058322612, 0.47923407, -0.344236)",0.375,6.623,27.896,0.17,1920,0.0,rank_71_index_10
72,18468,10.425929496949188,-10.35420735611856,0.0717221408306265,"(-40.01943, 3.1156096, 8.88278, 0.34821206, -0.697991, -0.27662373, 0.56128085)",0.0,9.356,31.227,0.031,506,0.0,rank_72_index_1665
73,11835,10.404314348431924,-10.020670058678604,0.3836442897533185,"(-32.89008, 23.087402, 20.784258, 0.7370395, 0.14784858, -0.4207963, -0.50778353)",0.0,6.912,14.85,0.097,985,0.0,rank_73_index_9
