,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
70,4393,13.020013239251666,-2.8648256449038065,10.15518759434786,"(34.796318, -9.646979, -4.986996, -0.3051952, -0.5280844, -0.7624823, -0.21587856)",0.034,10.95,27.668,0.046,587,0.0,rank_70_index_396
71,12652,11.617982977156156,-34.96924792058137,-23.35126494342521,"(21.024834, 2.6316204, -25.983221, 0.20898664, -0.88483006, 0.27380696, -0.31373575)",0.0,16.537,39.917,0.017,1112,0.0,rank_71_index_6
72,3125,12.174221205983898,-22.76449389124465,-10.590272685260755,"(22.713753, 5.966008, -24.467552, -0.3507601, 0.8637796, -0.15108255, 0.3286736)",0.0,16.807,41.92,0.016,1047,0.0,rank_72_index_7
73,7638,8.20427969816744,-32.432371087272976,-24.228091389105536,"(25.259312, 1.6926658, -20.083649, 0.21931241, -0.8837205, 0.12167611, -0.39513934)",0.0,15.677,40.873,0.017,976,0.0,rank_73_index_9
74,9217,7.445915114906048,-10.764438087757885,-3.318522972851837,"(31.54348, -7.075008, -4.5120068, -0.25644502, -0.70536304, -0.5612528, -0.3488471)",0.034,11.308,34.679,0.036,961,0.0,rank_74_index_6
75,4078,13.041715275646505,-8.4435151836143,4.598200092032204,"(19.584766, -19.474182, -14.3847, 0.2892418, 0.7798933, 0.42034388, 0.36251453)",0.0,10.198,25.395,0.041,700,0.0,rank_75_index_5
76,7113,8.569617987273771,-17.292915612863816,-8.723297625590044,"(31.88694, -1.3222837, 7.8584585, 0.7426056, 0.24564137, 0.6218356, 0.038958654)",0.0,13.067,36.373,0.022,1296,0.0,rank_76_index_7
77,795,11.27678506124788,-27.813182251362303,-16.536397190114428,"(28.937403, 2.9043765, -20.343899, 0.23056296, -0.80837786, 0.06276695, -0.5379836)",0.0,14.964,36.819,0.02,1008,0.0,rank_77_index_7
78,5559,12.839901926939875,-3.603723686011463,9.236178240928412,"(16.26706, -18.752884, -14.211265, 0.18427032, 0.95273674, 0.09340004, 0.22274128)",0.0,14.176,39.19,0.019,344,0.0,rank_78_index_501
79,14164,11.969458867099526,-5.165860385304962,6.803598481794564,"(20.244394, -18.141487, -10.492504, 0.27192006, 0.5409459, -0.1538084, 0.7808842)",0.0,11.05,21.953,0.049,905,0.0,rank_79_index_3
80,7955,12.901458684714784,-23.34612250768844,-10.44466382297366,"(28.955973, 15.183134, -5.582359, -0.6756765, 0.4995647, -0.4307402, 0.32917953)",0.0,17.106,39.527,0.017,1623,0.0,rank_80_index_7
81,10704,11.093199126368694,-7.676601685698111,3.416597440670582,"(15.013074, -21.799252, -14.452011, 0.18216658, 0.8823436, 0.15721644, 0.40443555)",0.0,12.314,30.561,0.029,106,0.0,rank_81_index_10
82,17301,12.74346740073425,-13.546547336497124,-0.8030799357628737,"(34.42519, 7.410283, -4.3724794, -0.67647344, 0.34175244, -0.43583754, 0.48542225)",0.0,18.341,41.079,0.016,1227,0.0,rank_82_index_10
83,9115,10.722644741201403,-29.89771523144561,-19.17507049024421,"(19.969126, 0.3792586, -27.730871, -0.25586146, 0.90943885, 0.2291616, 0.23439491)",0.0,15.704,41.534,0.016,1192,0.0,rank_83_index_3
84,1605,9.282509973314102,-8.279619549314042,1.002890424000061,"(21.331577, -20.003649, -7.2576127, 0.2448683, 0.6966764, 0.08645365, 0.6687356)",0.0,10.944,26.45,0.037,890,0.0,rank_84_index_9
85,5296,12.647671561773343,-9.446864004538323,3.20080755723502,"(32.80228, -3.5087428, -12.324527, -0.12939799, 0.76348585, 0.14533475, 0.6158112)",0.0,13.724,36.537,0.021,1090,0.0,rank_85_index_5
86,12456,11.794659033478425,-5.034275131001419,6.760383902477006,"(20.322168, -19.162611, -12.161189, 0.17596069, 0.9290982, 0.1848886, 0.26763895)",0.0,14.036,39.237,0.019,158,0.0,rank_86_index_1124
87,17525,12.616978906400488,-5.43354984364869,7.183429062751797,"(21.647278, -17.17154, -19.28121, 0.099719495, 0.92590445, 0.1228297, 0.3430304)",0.0,14.748,38.607,0.019,898,0.0,rank_87_index_1581
88,16502,10.634798072504402,-6.060845251199803,4.5739528213046,"(20.260237, -15.365715, -17.993551, 0.038266756, -0.92846537, -0.055302877, -0.36527967)",0.0,15.04,39.814,0.018,836,0.0,rank_88_index_7
