,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
49,16163,3.35091730523696,-16.732984516074865,-13.382067210837905,"(-31.418133, -8.416407, -1.2406244, 0.45606765, 0.50688744, 0.319999, -0.65777516)",0.0,8.379,24.608,0.046,587,0.0,rank_49_index_9
50,13185,7.352041263747242,-22.68416414385039,-15.332122880103146,"(-32.997963, -4.5724077, 12.74026, -0.0605033, 0.37407783, 0.64702094, -0.6616413)",0.0,12.198,23.732,0.043,722,0.0,rank_50_index_7
51,2062,6.874163473623288,-14.636439486492932,-7.762276012869644,"(-33.02943, -1.8228971, 12.9274845, 0.0832441, -0.29085338, -0.5188123, 0.79956776)",0.0,11.729,24.335,0.042,331,0.0,rank_51_index_3
52,1196,6.638738680253698,-14.92857959811143,-8.289840917857731,"(-23.155973, -3.355742, 23.542442, -0.60249245, 0.03865219, 0.5026778, -0.6187277)",0.0,12.936,29.67,0.03,455,0.0,rank_52_index_9
53,12157,7.48887268893489,-22.69087229264089,-15.201999603706,"(-33.90613, 4.7295475, -4.93851, 0.23025656, 0.65918624, -0.017284695, -0.7156513)",0.0,8.242,31.094,0.034,489,0.0,rank_53_index_3
54,16966,8.760304911106488,-13.11425521990059,-4.353950308794103,"(-30.982271, -12.980078, 10.786645, 0.48146164, 0.14851247, -0.32551628, -0.80011123)",0.143,3.505,8.926,0.258,174,0.25,rank_54_index_5
55,6021,6.9708142289536,-19.62140238046169,-12.650588151508089,"(-30.412788, -4.9621077, 13.955979, 0.6706189, -0.2779077, -0.6270358, 0.28260168)",0.0,13.384,23.518,0.043,690,0.0,rank_55_index_543
56,12222,-4.850849321354389,-23.99104882145641,-28.8418981428108,"(-22.650629, -17.09221, 13.040141, -0.23186582, 0.25040624, -0.49499995, 0.7990683)",0.0,12.367,22.659,0.046,250,0.0,rank_56_index_1
57,10336,4.5753833251312255,-15.35812456274771,-10.782741237616484,"(-34.230938, 8.361525, -3.759538, 0.08313335, 0.5572555, 0.05321487, -0.82445335)",0.0,8.035,32.712,0.032,101,0.0,rank_57_index_932
58,12924,6.644383583366231,-15.731034619062324,-9.086651035696091,"(-26.807364, -9.961972, 19.800446, 0.333018, -0.08836771, 0.10485362, -0.9328965)",0.0,8.648,17.317,0.074,414,0.0,rank_58_index_1166
